Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Year,Month,Day,Weekday,Order_Hour,Pickup_Hour
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,Stormy,Jam,motorcycle ,Metropolitian ,210,Kitchen,2022,3,6,6,19.0,19
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,Fog,Jam,motorcycle ,Metropolitian ,170,Snacks,2022,3,21,0,21.0,21
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,Sandstorms,Low,motorcycle ,Metropolitian ,85,Sports,2022,3,1,1,9.0,10
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,Stormy,Jam,scooter ,Metropolitian ,125,Pet Supplies,2022,3,24,3,20.0,20
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,Sandstorms,Jam,motorcycle ,Semi-Urban ,270,Clothing,2022,4,4,0,21.0,21
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,Windy,Low,motorcycle ,Metropolitian ,105,Electronics,2022,3,2,2,23.0,23
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,Cloudy,High,motorcycle ,Metropolitian ,170,Snacks,2022,4,1,4,15.0,15
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,Fog,Jam,motorcycle ,Metropolitian ,180,Pet Supplies,2022,2,12,5,19.0,19
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,Sunny,Medium,motorcycle ,Metropolitian ,85,Cosmetics,2022,4,5,1,17.0,17
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,Sunny,Low,motorcycle ,Metropolitian ,80,Electronics,2022,3,3,3,9.0,9
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,Sunny,Jam,van,Metropolitian ,135,Apparel,2022,4,6,2,20.0,20
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,Fog,High,motorcycle ,Metropolitian ,130,Kitchen,2022,3,17,3,12.0,12
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,Fog,Jam,motorcycle ,Metropolitian ,230,Home,2022,3,31,3,21.0,21
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,Sunny,Jam,motorcycle ,Metropolitian ,145,Sports,2022,2,17,3,19.0,20
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,Sandstorms,Jam,motorcycle ,Metropolitian ,115,Shoes,2022,3,9,2,19.0,19
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,Sandstorms,Low,scooter ,Urban ,55,Sports,2022,3,27,6,22.0,22
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,Stormy,Medium,motorcycle ,Metropolitian ,140,Apparel,2022,3,25,4,17.0,17
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,Cloudy,Jam,motorcycle ,Metropolitian ,125,Electronics,2022,3,11,4,19.0,19
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,Sandstorms,Low,motorcycle ,Metropolitian ,55,Snacks,2022,3,3,3,10.0,10
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,Windy,Medium,scooter ,Metropolitian ,130,Electronics,2022,2,15,1,18.0,18
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,Stormy,Low,motorcycle ,Metropolitian ,115,Apparel,2022,3,7,0,10.0,10
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,Fog,Medium,motorcycle ,Metropolitian ,195,Kitchen,2022,3,18,4,17.0,18
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,Fog,Low,motorcycle ,Other,55,Apparel,2022,4,3,6,8.0,9
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,Stormy,Jam,van,Metropolitian ,160,Apparel,2022,4,6,2,19.0,20
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,Fog,Medium,motorcycle ,Metropolitian ,215,Shoes,2022,3,6,6,17.0,18
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,Fog,Medium,scooter ,Metropolitian ,65,Cosmetics,2022,3,19,5,15.0,15
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,Windy,Low,van,Metropolitian ,125,Jewelry,2022,3,21,0,9.0,9
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,Windy,Medium,motorcycle ,Metropolitian ,135,Clothing,2022,3,19,5,18.0,18
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,Windy,Medium,scooter ,Metropolitian ,145,Skincare,2022,3,28,0,15.0,15
czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,Sandstorms,Medium,motorcycle ,Metropolitian ,165,Skincare,2022,3,29,1,18.0,18
ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,Fog,Medium,motorcycle ,Urban ,19,Grocery,2022,3,17,3,16.0,17
fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,Sunny,Medium,motorcycle ,Metropolitian ,165,Shoes,2022,3,29,1,18.0,18
bfvj522482572,20,4.8,0.0,0.0,0.06,0.06,Fog,Jam,motorcycle ,Metropolitian ,140,Apparel,2022,3,21,0,19.0,19
zeaw181992534,20,4.8,26.846156,75.8023,26.926156,75.8823,Windy,Medium,van,Other,75,Cosmetics,2022,3,4,4,18.0,18
tkua467465647,29,4.6,25.449659,81.839744,25.479659,81.869744,Stormy,Jam,scooter ,Metropolitian ,145,Skincare,2022,2,15,1,20.0,20
ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,Stormy,Low,scooter ,Metropolitian ,90,Snacks,2022,3,29,1,22.0,23
hnoc705310037,25,5.0,10.020683,76.310631,10.030683,76.320631,Stormy,Low,motorcycle ,Metropolitian ,70,Apparel,2022,2,13,6,10.0,11
lzkv724137602,34,4.7,12.935662,77.61413,12.975662,77.65413,Windy,Medium,motorcycle ,Metropolitian ,150,Shoes,2022,4,3,6,16.0,16
qpqb113436782,31,4.9,15.585658,73.743606,15.625658,73.783606,Sunny,High,motorcycle ,Metropolitian ,140,Toys,2022,2,13,6,14.0,15
teij116088130,24,4.7,0.0,0.0,0.13,0.13,Fog,Jam,motorcycle ,Metropolitian ,195,Cosmetics,2022,3,16,2,20.0,20
zutg690542042,30,4.9,17.429585,78.392621,17.519585,78.482621,Cloudy,Medium,motorcycle ,Metropolitian ,150,Skincare,2022,4,2,5,19.0,19
qphf884454355,36,4.8,26.766536,75.837333,26.896536,75.967333,Sandstorms,Medium,motorcycle ,Metropolitian ,180,Apparel,2022,3,20,6,18.0,18
fcib257172141,36,4.4,26.846156,75.8023,26.986156,75.9423,Fog,Low,motorcycle ,Metropolitian ,185,Home,2022,3,29,1,23.0,23
fium151549195,26,4.7,26.913987,75.752891,27.053987,75.892891,Cloudy,Jam,motorcycle ,Metropolitian ,215,Apparel,2022,3,4,4,19.0,19
vvnq162473052,30,4.6,22.310526,73.170937,22.420526,73.280937,Sunny,Low,scooter ,Other,145,Apparel,2022,3,27,6,23.0,23
hhem665543827,20,4.8,0.0,0.0,0.03,0.03,Stormy,Medium,scooter ,Metropolitian ,125,Shoes,2022,2,11,4,18.0,18
zfgf746938367,33,4.7,12.972532,77.608179,13.022532,77.658179,Fog,Medium,van,Urban ,75,Books,2022,3,9,2,18.0,18
nfdj333236314,34,4.0,19.103249,72.846749,19.193249,72.936749,Windy,Jam,motorcycle ,Metropolitian ,195,Clothing,2022,3,12,5,21.0,21
zfxe533340329,36,4.6,17.426228,78.407495,17.506228,78.487495,Windy,Low,motorcycle ,Metropolitian ,100,Clothing,2022,4,4,0,23.0,23
kwmv603335255,33,4.6,26.471617,80.313564,26.491617,80.333564,Fog,Low,motorcycle ,Metropolitian ,75,Apparel,2022,2,11,4,11.0,11
gopn683041817,22,4.8,19.866969,75.318894,19.976969,75.428894,Sandstorms,Low,motorcycle ,Metropolitian ,80,Jewelry,2022,2,18,4,22.0,23
ppri902151840,38,4.7,18.593481,73.785901,18.603481,73.795901,Sunny,Low,scooter ,Metropolitian ,95,Clothing,2022,3,19,5,11.0,11
libi732501950,27,4.9,12.906229,77.596791,12.986229,77.676791,Fog,Low,scooter ,Metropolitian ,100,Kitchen,2022,3,2,2,23.0,23
kdbu035077095,32,4.8,26.482581,80.315628,26.552581,80.385628,Sunny,Jam,scooter ,Metropolitian ,125,Books,2022,2,14,0,21.0,21
mfol662804540,26,4.8,12.933298,77.614293,13.013298,77.694293,Cloudy,Jam,motorcycle ,Metropolitian ,215,Home,2022,3,27,6,19.0,19
bdgu970232668,29,4.5,22.751857,75.866699,22.881857,75.996699,Windy,Low,motorcycle ,Urban ,75,Toys,2022,3,4,4,22.0,23
odlo529484325,31,4.5,11.010375,76.95295,11.090375,77.03295,Sunny,Jam,motorcycle ,Urban ,145,Pet Supplies,2022,4,6,2,20.0,20
vxvr447893698,28,4.6,17.483216,78.552111,17.523216,78.592111,Stormy,High,motorcycle ,Metropolitian ,70,Outdoors,2022,3,26,5,12.0,12
fmhd254099683,21,4.8,27.160934,78.044095,27.220934,78.104095,Sunny,Medium,motorcycle ,Metropolitian ,55,Toys,2022,2,11,4,18.0,19
evzr452255970,21,4.0,11.006686,76.951736,11.056686,77.001736,Sandstorms,Low,motorcycle ,Metropolitian ,95,Clothing,2022,3,28,0,22.0,22
hdgi344002220,30,4.9,0.0,0.0,0.08,0.08,Windy,Low,motorcycle ,Metropolitian ,145,Skincare,2022,3,18,4,23.0,23
ypdy132507323,29,4.7,25.457687,81.835585,25.497687,81.875585,Cloudy,Medium,motorcycle ,Urban ,55,Shoes,2022,2,11,4,15.0,15
vpun175942482,20,4.8,19.12663,72.829976,19.13663,72.839976,Sunny,High,motorcycle ,Metropolitian ,70,Sports,2022,3,28,0,11.0,11
cdkz589624699,28,5.0,19.875016,75.322405,19.965016,75.412405,Windy,Low,motorcycle ,Urban ,75,Electronics,2022,2,16,2,22.0,22
kiyg810534481,25,4.7,19.178321,72.834715,19.248321,72.904715,Sandstorms,Low,motorcycle ,Metropolitian ,16,Grocery,2022,3,16,2,23.0,23
pwbi898606991,38,4.8,13.026279,80.174568,13.046279,80.194568,Stormy,Low,motorcycle ,Metropolitian ,100,Apparel,2022,3,28,0,10.0,10
taqg748867597,39,4.9,17.455894,78.375467,17.485894,78.405467,Stormy,Low,motorcycle ,Metropolitian ,130,Pet Supplies,2022,3,3,3,22.0,22
dkgi875489081,26,4.9,21.149834,72.778666,21.209834,72.838666,Windy,Medium,scooter ,Metropolitian ,130,Electronics,2022,3,13,6,17.0,17
ubag651976139,33,4.4,11.022477,76.995667,11.092477,77.065667,Windy,Jam,motorcycle ,Urban ,215,Sports,2022,3,14,0,21.0,21
zxtz236128998,24,4.6,22.310237,73.158921,22.370237,73.218921,Sandstorms,Medium,motorcycle ,Urban ,125,Home,2022,3,1,1,18.0,18
hmju318251956,24,4.9,11.010375,76.95295,11.050375,76.99295,Fog,Medium,motorcycle ,Metropolitian ,140,Sports,2022,3,21,0,15.0,15
ltwr528697521,33,4.5,22.745049,75.892471,22.835049,75.982471,Stormy,Low,scooter ,Metropolitian ,85,Snacks,2022,3,10,3,22.0,23
jsku204560077,35,4.2,22.74806,75.8934,22.83806,75.9834,Windy,Jam,motorcycle ,Metropolitian ,220,Shoes,2022,3,20,6,19.0,19
istj070213071,27,4.2,19.178321,72.834715,19.268321,72.924715,Stormy,Jam,motorcycle ,Metropolitian ,165,Jewelry,2022,4,6,2,20.0,20
dahw022547497,29,4.5,12.979096,77.640625,13.009096,77.670625,Sunny,Medium,motorcycle ,Metropolitian ,75,Electronics,2022,4,3,6,18.0,18
vvgj958702360,34,4.7,27.163303,78.057044,27.293303,78.187044,Fog,Low,scooter ,Metropolitian ,135,Skincare,2022,2,12,5,23.0,23
rabu202619192,20,4.7,26.482419,80.320939,26.502419,80.340939,Cloudy,High,scooter ,Metropolitian ,25,Grocery,2022,2,11,4,11.0,11
aeuj226729421,29,4.8,22.310237,73.158921,22.350237,73.198921,Sunny,High,motorcycle ,Metropolitian ,90,Shoes,2022,4,5,1,13.0,13
rbiv368919286,22,4.9,22.307898,73.167788,22.367898,73.227788,Stormy,Medium,scooter ,Metropolitian ,105,Kitchen,2022,4,5,1,18.0,18
kxfb230420855,35,4.9,27.160832,78.011608,27.230832,78.081608,Cloudy,Jam,motorcycle ,Metropolitian ,53,Grocery,2022,2,18,4,21.0,21
hwmm104541576,32,4.4,10.027014,76.308053,10.137014,76.418053,Sandstorms,Jam,motorcycle ,Metropolitian ,210,Kitchen,2022,2,12,5,21.0,21
qnwk753395424,28,4.9,30.890184,75.829615,31.000184,75.939615,Sunny,Jam,motorcycle ,Metropolitian ,100,Toys,2022,2,14,0,21.0,21
vvqg343205052,30,4.7,11.003681,76.975525,11.133681,77.105525,Fog,Low,scooter ,Metropolitian ,145,Home,2022,3,2,2,22.0,22
iuxj806937978,22,4.7,12.986047,80.218114,13.096047,80.328114,Stormy,Jam,scooter ,Urban ,75,Electronics,2022,4,4,0,20.0,20
yyny933118563,36,4.7,11.006686,76.951736,11.056686,77.001736,Fog,Medium,motorcycle ,Metropolitian ,150,Home,2022,3,9,2,18.0,18
bwhs416644198,23,4.8,21.15276,72.778059,21.28276,72.908059,Windy,Jam,motorcycle ,Metropolitian ,28,Grocery,2022,3,12,5,20.0,20
rfxd157515921,22,4.8,22.753839,75.897429,22.773839,75.917429,Stormy,Low,motorcycle ,Other,19,Grocery,2022,4,1,4,10.0,10
pgjt711137922,29,4.5,19.876106,75.340775,20.006106,75.470775,Sandstorms,Low,motorcycle ,Metropolitian ,75,Jewelry,2022,2,18,4,22.0,22
fxir538138707,34,4.9,13.005801,80.250744,13.115801,80.360744,Sandstorms,Jam,motorcycle ,Urban ,250,Snacks,2022,3,23,2,21.0,22
kezq280741564,38,4.1,12.933298,77.614293,12.943298,77.624293,Stormy,High,motorcycle ,Metropolitian ,205,Kitchen,2022,3,5,5,11.0,11
dqha770938362,35,5.0,0.0,0.0,0.07,0.07,Fog,Medium,motorcycle ,Metropolitian ,185,Pet Supplies,2022,3,27,6,17.0,17
biau131098726,38,4.7,0.0,0.0,0.06,0.06,Cloudy,Jam,scooter ,Metropolitian ,140,Home,2022,3,19,5,21.0,22
zkun393659280,32,4.3,30.328174,78.049117,30.398174,78.119117,Cloudy,Medium,scooter ,Metropolitian ,175,Cosmetics,2022,2,16,2,18.0,18
lxwa140818117,20,4.5,12.978453,77.643685,13.048453,77.713685,Windy,Jam,motorcycle ,Metropolitian ,135,Home,2022,3,2,2,20.0,20
uyid942578627,25,4.9,13.058616,80.264151,13.138616,80.344151,Fog,Jam,motorcycle ,Metropolitian ,215,Skincare,2022,3,2,2,21.0,21
scqu849553683,29,4.5,26.911927,75.797282,26.971927,75.857282,Fog,Low,scooter ,Other,60,Books,2022,4,5,1,22.0,22
mctx146223837,32,4.7,-27.165108,78.015053,27.225108,78.075053,Sandstorms,Jam,scooter ,Metropolitian ,155,Clothing,2022,2,13,6,20.0,21
cyko979976221,39,4.1,0.0,0.0,0.13,0.13,Cloudy,Jam,motorcycle ,Metropolitian ,195,Clothing,2022,2,14,0,21.0,21
uesw387337499,31,4.4,22.307898,73.167788,22.417898,73.277788,Stormy,Jam,motorcycle ,Urban ,235,Books,2022,3,20,6,21.0,21
wowz415217997,37,4.5,21.170096,72.789122,21.220096,72.839122,Fog,Low,motorcycle ,Urban ,130,Apparel,2022,3,11,4,23.0,23
uxsb403561931,36,4.9,30.905562,75.832841,30.995562,75.922841,Cloudy,Medium,van,Metropolitian ,155,Apparel,2022,2,18,4,17.0,17
cyye995820696,37,3.8,26.849596,75.800512,26.989596,75.940512,Sandstorms,Jam,motorcycle ,Metropolitian ,210,Cosmetics,2022,4,4,0,20.0,20
jbts229431770,38,4.9,11.003681,76.975525,11.043681,77.015525,Cloudy,High,scooter ,Metropolitian ,125,Toys,2022,3,9,2,13.0,13
iqbd216667101,37,4.4,27.163303,78.057044,27.243303,78.137044,Sandstorms,Jam,motorcycle ,Metropolitian ,195,Cosmetics,2022,2,18,4,22.0,22
bszz787750715,21,4.9,21.157729,72.768726,21.247729,72.858726,Fog,Low,scooter ,Other,105,Snacks,2022,3,20,6,23.0,23
eynm000731182,35,4.9,26.902328,75.794257,26.932328,75.824257,Fog,Medium,van,Metropolitian ,90,Toys,2022,3,26,5,18.0,18
cdmn013747827,22,4.8,26.90519,75.810753,26.99519,75.900753,Sandstorms,Jam,scooter ,Urban ,110,Electronics,2022,3,29,1,20.0,20
fxuz549696901,28,4.8,17.428294,78.404423,17.448294,78.424423,Fog,Low,motorcycle ,Metropolitian ,115,Home,2022,3,1,1,8.0,8
jtpt648811611,39,4.0,12.316967,76.603067,12.446967,76.733067,Stormy,Medium,motorcycle ,Metropolitian ,240,Jewelry,2022,3,18,4,17.0,17
oxji736034406,29,4.5,12.975377,77.696664,13.055377,77.776664,Windy,Low,scooter ,Urban ,65,Home,2022,3,31,3,22.0,22
rihr033620085,39,4.6,13.026286,80.275235,13.046286,80.295235,Sandstorms,High,motorcycle ,Metropolitian ,160,Pet Supplies,2022,3,30,2,11.0,11
gczg917526696,25,4.9,12.323978,76.627961,12.453978,76.757961,Sandstorms,Jam,van,Urban ,80,Kitchen,2022,3,6,6,21.0,21
svpx912240732,34,5.0,11.025083,77.015393,11.055083,77.045393,Cloudy,Medium,van,Urban ,95,Home,2022,3,5,5,17.0,17
asgd164341326,22,4.8,12.933284,77.615428,12.953284,77.635428,Sunny,Low,motorcycle ,Metropolitian ,90,Electronics,2022,3,26,5,9.0,9
xqcr834027606,27,5.0,26.492106,80.327797,26.562106,80.397797,Windy,Jam,motorcycle ,Metropolitian ,135,Sports,2022,2,16,2,20.0,21
dmrl564554163,28,4.5,19.003517,72.82765,19.073517,72.89765,Sunny,Medium,motorcycle ,Urban ,125,Clothing,2022,3,12,5,17.0,17
efrs776811164,32,5.0,10.994136,76.963303,11.024136,76.993303,Stormy,Medium,scooter ,Metropolitian ,155,Skincare,2022,3,1,1,18.0,18
ljep947754095,27,4.6,17.440827,78.393391,17.510827,78.463391,Sunny,Medium,motorcycle ,Metropolitian ,100,Shoes,2022,3,16,2,17.0,18
ljfy543933323,35,3.9,19.12663,72.829976,19.20663,72.909976,Windy,Jam,motorcycle ,Metropolitian ,190,Toys,2022,3,29,1,19.0,20
fshk983313794,22,4.6,12.297954,76.665169,12.327954,76.695169,Windy,Low,motorcycle ,Metropolitian ,95,Snacks,2022,3,5,5,23.0,23
wypw496102732,35,4.7,0.0,0.0,0.03,0.03,Sunny,Jam,van,Metropolitian ,85,Sports,2022,2,17,3,21.0,21
ayns342721271,30,4.6,22.308096,73.167753,22.318096,73.177753,Cloudy,Low,motorcycle ,Urban ,120,Cosmetics,2022,3,13,6,10.0,10
thym058259757,39,4.8,12.323194,76.630583,12.343194,76.650583,Fog,High,scooter ,Urban ,130,Shoes,2022,3,13,6,11.0,11
lgzn457957462,33,4.8,17.450851,78.379347,17.510851,78.439347,Sandstorms,Medium,motorcycle ,Metropolitian ,140,Skincare,2022,4,3,6,18.0,18
qezt047211927,20,4.7,18.543626,73.905101,18.623626,73.985101,Sandstorms,Medium,scooter ,Urban ,80,Pet Supplies,2022,3,23,2,17.0,17
gzdo509306528,20,4.7,0.0,0.0,0.03,0.03,Fog,Medium,motorcycle ,Urban ,85,Pet Supplies,2022,3,1,1,18.0,18
ersz046238543,34,4.2,12.304569,76.643622,12.364569,76.703622,Windy,Low,motorcycle ,Urban ,120,Electronics,2022,3,13,6,23.0,23
tgpw108094548,22,4.7,12.299524,76.64262,12.369524,76.71262,Windy,Medium,motorcycle ,Metropolitian ,120,Clothing,2022,3,29,1,17.0,17
inqt227293158,37,4.3,26.849596,75.800512,26.869596,75.820512,Stormy,High,scooter ,Metropolitian ,170,Clothing,2022,3,15,1,11.0,12
mwyi621708115,20,4.8,19.003517,72.82765,19.013517,72.83765,Cloudy,Low,motorcycle ,Urban ,80,Snacks,2022,3,9,2,9.0,9
hzpx007931304,33,4.9,21.160522,72.771477,21.210522,72.821477,Windy,Low,motorcycle ,Metropolitian ,130,Electronics,2022,4,5,1,22.0,22
gbab110045112,21,5.0,22.728163,75.884212,22.858163,76.014212,Fog,Medium,motorcycle ,Metropolitian ,125,Home,2022,4,2,5,17.0,17
hvpj165495397,33,4.6,22.31279,73.170283,22.38279,73.240283,Fog,Medium,motorcycle ,Metropolitian ,245,Clothing,2022,3,10,3,17.0,17
ceed295586354,24,4.6,12.98041,77.640489,13.06041,77.720489,Windy,Medium,van,Urban ,24,Grocery,2022,3,23,2,18.0,18
tonn051257985,36,4.7,0.0,0.0,0.02,0.02,Sandstorms,High,scooter ,Metropolitian ,160,Skincare,2022,3,13,6,11.0,12
erap841821582,30,4.6,19.131141,72.813074,19.16114,72.843074,Sunny,Medium,motorcycle ,Metropolitian ,26,Grocery,2022,3,7,0,19.0,19
iavt937545530,32,4.9,17.433809,78.386744,17.523809,78.476744,Sandstorms,Low,scooter ,Metropolitian ,120,Jewelry,2022,3,18,4,23.0,0
trka856987401,28,4.6,17.428294,78.404423,17.558294,78.534423,Stormy,Jam,van,Metropolitian ,80,Toys,2022,3,31,3,19.0,19
lcgk008504983,21,4.7,26.766536,75.837333,26.896536,75.967333,Windy,Jam,scooter ,Metropolitian ,135,Home,2022,4,4,0,20.0,20
zqro449286965,39,4.9,19.879631,75.323403,19.899631,75.343403,Fog,High,motorcycle ,Metropolitian ,125,Snacks,2022,2,17,3,11.0,11
syeh579470089,32,4.7,13.026286,80.275235,13.046286,80.295235,Cloudy,Low,motorcycle ,Metropolitian ,130,Shoes,2022,3,26,5,9.0,9
zhab316861798,20,4.5,19.091458,72.827808,19.151458,72.887808,Sandstorms,Jam,scooter ,Urban ,125,Home,2022,3,28,0,19.0,19
qqjl805129936,36,5.0,26.849596,75.800512,26.859596,75.810512,Fog,Low,scooter ,Urban ,15,Grocery,2022,3,15,1,8.0,8
weco669309017,28,4.8,12.934179,77.615797,12.954179,77.635797,Sunny,Low,scooter ,Urban ,90,Jewelry,2022,3,17,3,11.0,11
zbel647135442,32,4.5,18.520016,73.830547,18.570016,73.880547,Fog,Jam,motorcycle ,Metropolitian ,150,Electronics,2022,3,9,2,20.0,20
emwe467794784,39,4.4,12.986047,80.218114,13.096047,80.328114,Cloudy,Jam,scooter ,Metropolitian ,230,Toys,2022,4,2,5,19.0,20
xznm347660092,30,4.7,21.170798,72.790489,21.280798,72.900489,Windy,Low,motorcycle ,Metropolitian ,24,Grocery,2022,3,29,1,22.0,22
nyfh224947388,32,4.4,18.563934,73.915367,18.603935,73.955367,Sandstorms,Medium,motorcycle ,Metropolitian ,37,Grocery,2022,3,5,5,16.0,16
uvri048682496,23,4.6,22.760072,75.892574,22.850072,75.982574,Windy,Jam,motorcycle ,Metropolitian ,135,Home,2022,3,29,1,21.0,21
bbws342212288,21,4.8,19.12663,72.829976,19.16663,72.869976,Windy,Medium,scooter ,Other,135,Clothing,2022,3,5,5,15.0,15
wsoh266827723,31,4.2,22.761226,75.887522,22.821226,75.947522,Windy,Medium,van,Metropolitian ,160,Outdoors,2022,3,5,5,17.0,17
leff787822709,37,4.6,19.178321,72.834715,19.198321,72.854715,Stormy,High,van,Urban ,140,Books,2022,3,13,6,11.0,12
talu198958493,20,4.5,21.149834,72.778666,21.199834,72.828666,Sandstorms,Jam,motorcycle ,Metropolitian ,145,Kitchen,2022,3,3,3,20.0,20
anfx475383342,28,4.5,26.88842,75.800689,26.89842,75.810689,Sandstorms,Low,motorcycle ,Metropolitian ,135,Electronics,2022,3,3,3,10.0,10
eddt314765083,22,4.9,12.297954,76.665169,12.307954,76.675169,Cloudy,Low,motorcycle ,Metropolitian ,55,Clothing,2022,3,24,3,8.0,8
pcyt916802893,20,4.7,17.458998,78.500366,17.518998,78.560366,Cloudy,Medium,motorcycle ,Urban ,13,Grocery,2022,3,15,1,17.0,17
ungk686699285,34,4.8,23.354422,85.3329,23.484422,85.4629,Windy,Low,scooter ,Metropolitian ,135,Jewelry,2022,3,12,5,22.0,22
jgcy113446649,38,4.8,13.044694,80.26147,13.084694,80.30147,Windy,High,scooter ,Metropolitian ,125,Shoes,2022,3,13,6,12.0,12
ronf620294989,32,4.5,23.416792,85.316842,23.456792,85.356842,Cloudy,High,motorcycle ,Metropolitian ,135,Shoes,2022,4,5,1,12.0,12
hoxq128553542,34,4.9,18.520016,73.830547,18.630016,73.940547,Sunny,Low,scooter ,Metropolitian ,26,Grocery,2022,3,2,2,22.0,23
pmtg425435413,33,3.9,22.722634,75.886959,22.812634,75.976959,Windy,Medium,van,Metropolitian ,160,Apparel,2022,3,8,1,17.0,17
qefg170628671,34,4.5,22.745536,75.893106,22.765536,75.913106,Windy,Low,motorcycle ,Metropolitian ,125,Apparel,2022,3,21,0,10.0,10
bdlk287272047,32,4.6,0.0,0.0,0.03,0.03,Stormy,Jam,motorcycle ,Metropolitian ,160,Kitchen,2022,3,24,3,21.0,22
iqem237229463,34,4.7,12.304569,76.643622,12.354569,76.693622,Sunny,Jam,motorcycle ,Metropolitian ,145,Cosmetics,2022,3,11,4,19.0,20
zazf712069296,26,4.6,21.175104,72.804342,21.245104,72.874342,Cloudy,Jam,scooter ,Metropolitian ,160,Apparel,2022,3,10,3,19.0,19
dpcr770207794,31,4.0,12.935662,77.61413,13.015662,77.69413,Cloudy,Low,motorcycle ,Metropolitian ,175,Shoes,2022,3,12,5,23.0,23
glsd963477325,39,4.8,21.17106,72.789292,21.21106,72.829292,Sunny,High,motorcycle ,Metropolitian ,135,Clothing,2022,3,19,5,14.0,15
zhhx122382345,27,4.8,0.0,0.0,0.01,0.01,Sunny,Low,motorcycle ,Metropolitian ,75,Toys,2022,2,15,1,8.0,8
titu043025048,32,5.0,17.450851,78.379347,17.500851,78.429347,Cloudy,Jam,scooter ,Urban ,135,Shoes,2022,3,9,2,21.0,22
gyxe336866683,32,4.5,22.526461,88.364453,22.576461,88.414453,Stormy,Medium,motorcycle ,Metropolitian ,150,Jewelry,2022,2,13,6,17.0,17
zlcm795242431,39,4.1,23.371292,85.327872,23.441292,85.397872,Sunny,Medium,motorcycle ,Metropolitian ,160,Pet Supplies,2022,3,27,6,18.0,18
zdvi265864937,36,4.8,18.520016,73.830547,18.530016,73.840547,Stormy,Low,van,Metropolitian ,125,Clothing,2022,3,21,0,10.0,10
wduj099075306,37,4.1,13.029198,77.570997,13.059198,77.600997,Windy,Medium,motorcycle ,Metropolitian ,190,Electronics,2022,3,15,1,17.0,18
xhwj851689395,37,4.8,23.416792,85.316842,23.476792,85.376842,Fog,Jam,scooter ,Metropolitian ,130,Apparel,2022,3,26,5,21.0,21
opbb084664115,38,3.7,18.520016,73.830547,18.630016,73.940547,Stormy,Jam,motorcycle ,Metropolitian ,155,Electronics,2022,3,25,4,20.0,20
nplz786278633,28,4.7,23.416792,85.316842,23.436792,85.336842,Stormy,High,scooter ,Metropolitian ,140,Shoes,2022,3,1,1,11.0,11
vfml243571298,34,3.8,18.546258,73.904337,18.656258,74.014337,Stormy,Medium,scooter ,Metropolitian ,155,Shoes,2022,3,10,3,18.0,18
evto530786855,32,4.9,13.026286,80.275235,13.136286,80.385235,Cloudy,Low,motorcycle ,Metropolitian ,145,Skincare,2022,3,27,6,23.0,23
ckgu502252849,22,4.7,26.921411,75.793604,26.981411,75.853604,Windy,Low,motorcycle ,Urban ,85,Home,2022,3,11,4,23.0,23
